OrganisationID,OrganisationCode,OrganisationType,SubType,Sector,OrganisationStatus,IsPimsManaged,OrganisationName,Address1,Address2,Address3,City,County,Postcode,Latitude,Longitude,ParentODSCode,ParentName,Phone,Email,Website,Fax
59953,R1CF2,Hospital,Hospital,Independent Sector,Visible,TRUE,St James,St James' Hospital,Edenbridge Road,,Portsmouth,Hampshire,PO4 8PF,50.79841614,-1.048045516,R1C,Solent NHS Trust,03001236610,,,
59962,R1CG1,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Chase Community Hospital,Conde Way,,,Bordon,Hampshire,GU35 0YZ,51.10616684,-0.862033367,R1C,Solent NHS Trust,,,,
59964,R1CG3,Hospital,Hospital,Independent Sector,Visible,FALSE,Fleet Community Hospital,Church Road,,,Fleet,Hampshire,GU51 4LZ,51.28755569,-0.848665714,R1C,Solent NHS Trust,,,,
59970,R1CM8,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Elmleigh Hospital,61A New Lane,,,Havant,Hampshire,PO9 2JJ,50.85652542,-0.975570321,R1C,Solent NHS Trust,,,,
60121,R1E75,Hospital,Hospital,Independent Sector,Visible,TRUE,Longton Hospital,Upper Belgrave Road,,,Stoke-On-Trent,Staffordshire,ST3 4QX,52.97793579,-2.122318268,RRE,Midlands Partnership NHS Foundation Trust,03001230975,,http://www.staffordshireandstokeontrent.nhs.uk,
60240,NQG01,Hospital,Hospital,Independent Sector,Visible,TRUE,Burrswood Health and Wellbeing,Burrswood,Groombridge,,Tunbridge Wells,Kent,TN3 9PY,51.11860275,0.171389386,NQG,Burrswood Health and Wellbeing,01892 863637,enquiries@burrswood.org.uk,http://www.burrswood.org.uk,
60338,R1F01,Hospital,Hospital,NHS Sector,Visible,TRUE,St Mary's,St. Mary's Hospital,Parkhurst Road,,Newport,Isle of Wight,PO30 5TG,50.71084595,-1.301315904,R1F,Isle Of Wight NHS Trust,01983 822099,,https://www.iow.nhs.uk,
60374,RA212,Hospital,Hospital,Independent Sector,Visible,TRUE,Cranleigh Village Hospital,,6 High Street,Cranleigh,Surrey,,GU6 8AE,51.14061356,-0.487048179,RA2,Royal Surrey NHS Foundation Trust,01483 956600,,,
60502,RAX58,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,New Victoria Hospital,184 Coombe Lane West,,,Kingston Upon Thames,Surrey,KT2 7EG,51.41569519,-0.254274994,RAX,Kingston Hospital NHS Foundation Trust,020 8949 9000,,https://www.newvictoria.co.uk/,
60504,RAX60,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Ravenscourt Park Hospital,Stamford Clinic,Ravenscourt Park,,London,Greater London,W6 0TQ,51.49491501,-0.240863413,RAX,Kingston Hospital NHS Foundation Trust,02088467777,,,
60526,RAE5H,Hospital,Hospital,Independent Sector,Visible,TRUE,Westbourne Green Community Hospital,26 Heaton Road,,,Bradford,West Yorkshire,BD8 8RA,53.80730057,-1.776225328,RAE,Bradford Teaching Hospitals NHS Foundation Trust,01274322093,,,
60676,RCB62,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Private Hospital (Nhs Provided Beds),Scarborough Hospital,Woodlands Drive,,Scarborough,North Yorkshire,YO12 6QL,54.28170776,-0.43473798,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,,,,
60868,RDR2F,Hospital,Hospital,Independent Sector,Visible,FALSE,Midhurst Community Hospital,Dodsley Lane,Easebourne,,Midhurst,West Sussex,GU29 9AW,50.99348068,-0.735092878,RDR,Sussex Community NHS Foundation Trust,,,,
60874,RDR3L,Hospital,Hospital,Independent Sector,Visible,TRUE,Horsham Hospital,Hurst Road,,,Horsham,West Sussex,RH12 2DR,51.06988907,-0.323812664,RDR,Sussex Community NHS Foundation Trust,01403 620451 (ext. 2580),,http://www.sussexcommunity.nhs.uk/services/locations/horsham_hospital.htm,
60940,RDYFT,Hospital,Hospital,Independent Sector,Visible,TRUE,Maiden Castle House,30 Maiden Castle Road,,,Dorchester,Dorset,DT1 2ER,50.70612717,-2.44437933,RDY,Dorset Healthcare University NHS Foundation Trust,,,,
61047,RF4VH,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Victoria Hospital (Romford),Pettits Lane,,,Romford,Essex,RM1 4HP,51.58386612,0.187943488,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",01708 504800,,,
61351,RH5F4,Hospital,Hospital,Independent Sector,Visible,TRUE,Burnham On Sea War Memorial Hospital,,Burnham On Sea War Memorial Hospital,6 Love Lane,Burnham-On-Sea,Somerset,TA8 1ED,51.23880386,-2.993861675,RH5,Somerset NHS Foundation Trust,01278 773100,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/burnham_hospital,
61394,RH836,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Crediton Hospital,Western Road,,,Crediton,Devon,EX17 3NH,50.79237747,-3.674112558,RH8,Royal Devon and Exeter NHS Foundation Trust,01363 775588,,,
61422,RJ842,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Falmouth Hospital,Trescobeas Road,,,Falmouth,Cornwall,TR11 2JA,50.15569305,-5.086129189,RJ8,Cornwall Partnership NHS Foundation Trust,01326 436600,,https://www.cornwallft.nhs.uk/falmouth-community,
61470,RJC56,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Bramcote Hospital,Lutterworth Road,Bramcote,,Nuneaton,Warwickshire,CV11 6QL,52.5,-1.415539622,RJC,South Warwickshire NHS Foundation Trust,,,,
61506,RJ129,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Dulwich Community Hospital,East Dulwich Grove,,,London,Greater London,SE22 8PT,51.4590683,-0.081234887,RJ1,Guy's and St Thomas' NHS Foundation Trust,,,,
61525,RHU23,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Royal South Hants Hospital,Graham Road,,,Southampton,Hampshire,SO14 0YG,50.91239166,-1.397062421,RHU,Portsmouth Hospitals NHS Trust,,,,
61530,RHQPH,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Sheffield Teaching Hospitals,Royal Hallamshire Hospital,Glossop Rd,,Sheffield,South Yorkshire,S10 2JF,53.37835693,-1.493316293,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,0114 271 1900,,,
61619,RL4CD,Hospital,Hospital,Independent Sector,Visible,TRUE,West Park Hospital,Park Road West,,,Wolverhampton,West Midlands,WV1 4PW,52.58778763,-2.14124155,RL4,The Royal Wolverhampton NHS Trust,01902 444000,rwh-tr.pals@nhs.net,https://www.royalwolverhampton.nhs.uk/,
61718,RMP03,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Shirehill Hospital,Bute Street,,,Glossop,Derbyshire,SK13 7QP,53.4533844,-1.93734777,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,,,,
61862,RK935,Hospital,Hospital,Independent Sector,Visible,TRUE,South Hams Hospital,Plymouth Road,,,Kingsbridge,Devon,TQ7 1AT,50.28871536,-3.778812408,RK9,University Hospitals Plymouth NHS Trust,01548 852349,,,
61908,RNNCJ,Hospital,Hospital,Independent Sector,Visible,TRUE,Keswick (Mary Hewetson) Community Hospital,Mary Hewetson Cottage Hospital,Crosthwaite Road,,Keswick,Cumbria,CA12 5PH,54.60670471,-3.139808655,RNN,North Cumbria Integrated Care NHS Foundation Trust,01768 245678,,https://www.ncic.nhs.uk/,
61913,RNNCA,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Maryport Victoria Cottage Hospital,Victoria Cottage Hospital,Ewanrigg Road,,Maryport,Cumbria,CA15 8EJ,54.70702362,-3.495018959,RNN,North Cumbria Integrated Care NHS Foundation Trust,01946 853333 (ext. 4),,https://www.ncic.nhs.uk/,
61929,RNNRJ,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Alston (Ruth Lancaster James) Community Hospital,Church Road,,,Alston,Cumbria,CA9 3QX,54.81021118,-2.439819574,RNN,North Cumbria Integrated Care NHS Foundation Trust,01434 381218,,https://www.ncic.nhs.uk/,
61939,RN7C1,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Kent And Sussex Hospital,Mount Ephraim,,,Tunbridge Wells,Kent,TN4 8AT,51.13549805,0.259751409,RN7,Dartford and Gravesham NHS Trust,,,,
61946,RN502,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Lord Mayor Treloar Hospital,Chawton Park Road,,,Alton,Hampshire,GU34 1RJ,51.14074707,-0.98982054,RN5,Hampshire Hospitals NHS Foundation Trust,,,,
61968,RNU75,Hospital,Hospital,Independent Sector,Visible,TRUE,The Fulbrook Centre,Churchill Hospital,Old Road,Headington,Oxford,Oxfordshire,OX3 7JU,51.74965668,-1.214199066,RNU,Oxford Health NHS Foundation Trust,01865 902400,,,
61977,RNUCK,Hospital,Hospital,Independent Sector,Visible,TRUE,Didcot Community Hospital,Wantage Road,,,Didcot,Oxfordshire,OX11 0AG,51.60442734,-1.260112882,RNU,Oxford Health NHS Foundation Trust,01865 904423,enquiries@oxfordhealth.nhs.uk,http://www.oxfordhealth.nhs.uk,
61991,RNUDJ,Hospital,Hospital,Independent Sector,Visible,FALSE,Wallingford Community Hospital,Reading Road,,,Wallingford,Oxfordshire,OX10 9DU,51.59467697,-1.12827909,RNU,Oxford Health NHS Foundation Trust,,,,
61992,RNUDK,Hospital,Hospital,Independent Sector,Visible,TRUE,Wantage Community Hospital,Garston Lane,,,Wantage,Oxfordshire,OX12 7AS,51.58955765,-1.418544054,RNU,Oxford Health NHS Foundation Trust,,,,
62025,RP1F9,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Redcliffe Day Hospital,49-51 Hatton Park Road,,,Wellingborough,Northamptonshire,NN8 5AH,52.30670166,-0.703097463,RP1,Northamptonshire Healthcare NHS Foundation Trust,,,,
62043,RP701,Hospital,Hospital,Independent Sector,Visible,TRUE,Rochford Unit,Rochford Unit,Pilgrim Hospital,Sibsey Road,Boston,Lincolnshire,PE21 9QS,52.99112701,-0.009952853,RP7,Lincolnshire Partnership NHS Foundation Trust,01205 446552,,,
62085,RP7CG,Hospital,Hospital,Independent Sector,Visible,TRUE,Witham Court - Brant Ward & Langworth Ward,Witham Court,Fen Lane,North Hykeham,Lincoln,Lincolnshire,LN6 8UZ,53.18568802,-0.576419652,RP7,Lincolnshire Partnership NHS Foundation Trust,01522 500690,,,
62089,RP7DC,Hospital,Hospital,Independent Sector,Visible,TRUE,Maple Lodge,Maple Lodge,Toot Lane,,Boston,Lincolnshire,PE21 0AX,52.96977997,0.001888801,RP7,Lincolnshire Partnership NHS Foundation Trust,01205 354900,,,
62140,RP408,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,St Johns Hospital,Wood Street,,,Chelmsford,Essex,CM2 9BG,51.7193222,0.45941925,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,,,,
62143,RP411,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Essex County Hospital,Lexden Road,,,Colchester,Essex,CO3 3NB,51.8870697,0.889149308,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,,,,
62173,NVM02,Hospital,Hospital,NHS Sector,Visible,TRUE,Epsom Day Surgery Limited,Alexandra Road,,,Epsom,Surrey,KT17 4BL,51.33446121,-0.255309433,NVM,Epsomedical Group,01932 588400,enquires@epsomedical.co.uk,http://www.epsomedical.co.uk/,
62380,NYW01,Hospital,Hospital,NHS Sector,Visible,TRUE,Aspen - The Holly Private Hospital,,High Road,,Buckhurst Hill,Essex,IG9 5HX,51.62451172,0.032027494,NYW,Aspen Healthcare Limited,020 8505 3311,,http://www.theholly.com,
62381,NYW02,Hospital,Hospital,Independent Sector,Visible,TRUE,Aspen - Parkside Hospital,53 Parkside,,,London,Greater London,SW19 5NX,51.43576431,-0.223569781,NYW,Aspen Healthcare Limited,02089718000,,,
62382,NYW03,Hospital,Hospital,NHS Sector,Visible,TRUE,Highgate Private Hospital,17 - 19 View Road,,,London,,N6 4DJ,51.57716751,-0.155873492,NYW,Aspen Healthcare Limited,020 8341 4182,enquiries@highgatehospital.co.uk,http://www.highgatehospital.co.uk,
62396,NW601,Hospital,Hospital,NHS Sector,Visible,FALSE,The Princess Grace Hospital,42-52 Nottingham Place,,,London,Greater London,W1U 5NY,51.52236557,-0.152913287,NW6,Hca International,,,,
62397,NW603,Hospital,Hospital,NHS Sector,Visible,TRUE,Lister Hospital,Chelsea Bridge Road,,,London,Greater London,SW1W 8RH,51.48651886,-0.150487691,NW6,Hca International,020 7730 7733,,,
62398,NW604,Hospital,Hospital,NHS Sector,Visible,FALSE,The Portland Hospital For Women & Children,209 Great Portland Street,,,London,Greater London,W1W 5AH,51.52292252,-0.144357011,NW6,Hca International,,,,
62401,NW608,Hospital,Hospital,NHS Sector,Visible,FALSE,The Harley Street Clinic (Weymouth St),35 Weymouth Street,,,London,Greater London,W1G 8BJ,51.52035904,-0.148180172,NW6,Hca International,,,,
62493,RPGCR,Hospital,Hospital,Independent Sector,Visible,FALSE,Bridgeways Day Hospital,Turpington Lane,,,Bromley,Kent,BR2 8JA,51.38766479,0.042630605,RPG,Oxleas NHS Foundation Trust,,,,
62748,RRDCG,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Colchester General Hospital,Colchester District General Hosp.,Charter Way,Turner Road,Colchester,Essex,CO4 5JL,51.91016388,0.899196804,RRD,North Essex Partnership University NHS Foundation Trust,,,,
62755,RRDDP,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Dukes Priory Hospital,Stump Lane,,,Chelmsford,Essex,CM1 7SJ,51.74317932,0.487775713,RRD,North Essex Partnership University NHS Foundation Trust,,,,
62824,RRERS,Hospital,Hospital,Independent Sector,Visible,TRUE,The Redwoods Centre,Somerby Drive,Bicton Heath,,Shrewsbury,Shropshire,SY3 8DS,52.71039581,-2.797723055,RRE,Midlands Partnership NHS Foundation Trust,0300 790 7000,,http://www.sssft.nhs.uk,
63171,RTDAR,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Morpeth Cottage Hospital,South Road,,,Morpeth,Northumberland,NE61 2BT,55.15835571,-1.691863894,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,,,,
63219,RTH45,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Faringdon Day Hospital,Oakwood House,Cedar Road,,Faringdon,Oxfordshire,SN7 8DS,51.65654373,-1.588295698,RTH,Oxford University Hospitals NHS Foundation Trust,,,,
63497,RV3FG,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Northwood & Pinner Community Hospital,Rickmansworth Road,,,Northwood,Middlesex,HA6 2RN,51.61492538,-0.445808202,RV3,Central and North West London NHS Foundation Trust,,,,
63570,RV929,Hospital,Hospital,NHS Sector,Visible,TRUE,Granville Court,,4 Granville Court,,Hornsea,,HU18 1NQ,53.91744614,-0.164347708,RV9,Humber Teaching NHS Foundation Trust,01964 561322,hnf-tr.contactus@nhs.net,http://www.humber.nhs.uk,
63637,RVN6V,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Melksham Community Hospital,Wiltshire Health and Care,Spa Road,,Melksham,Wiltshire,SN12 7NZ,51.36713409,-2.131529331,RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,01225 703088,,http://wiltshirehealthandcare.nhs.net,
63638,RVN6W,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Westbury Hospital,The Butts,,,Westbury,Wiltshire,BA13 3EL,51.25523376,-2.183468819,RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,,,,
63641,RVN8B,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Savernake Hospital,London Road,,,Marlborough,,SN8 3HL,51.41540909,-1.704911351,RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,,,,
63729,RW194,Hospital,Hospital,Independent Sector,Visible,TRUE,Alton Community Hospital,Chawton Park Road,Chawton Park Road,,Alton,Hampshire,GU34 1RJ,51.14074707,-0.98982054,RW1,Southern Health NHS Foundation Trust,030 0003 2196,,,
63748,RVRD8,Hospital,Hospital,Independent Sector,Visible,FALSE,Fleet Community Hospital,Church Road,,,Fleet,Hampshire,GU51 4LZ,51.28755569,-0.848665714,RVR,Epsom and St Helier University Hospitals NHS Trust,,,,
63764,RVRA1,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Surbiton Hospital,Ewell Road,,,Surbiton,Surrey,KT6 6EZ,51.39082718,-0.299936891,RVR,Epsom and St Helier University Hospitals NHS Trust,020 8399 7111,,,
63911,RWK62,Hospital,Hospital,Independent Sector,Visible,TRUE,City And Hackney Centre For Mental Health,Homerton Row,,,London,Greater London,E9 6SR,51.55063248,-0.046084356,RWK,East London NHS Foundation Trust,020 8510 8117,,,
64210,RWW06,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Stretford Memorial Hospital,226 Seymour Grove,,,Manchester,Greater Manchester,M16 0DU,53.45288849,-2.274085522,RWW,Warrington and Halton Hospitals NHS Foundation Trust,,,,
64322,RWY11,Hospital,Hospital,Independent Sector,Visible,TRUE,Holmevalley Memorial Hospital,Holme Valley Memorial Hospital,,Huddersfield Road,Holmfirth,West Yorkshire,HD9 3TS,53.57872009,-1.784410357,RWY,Calderdale and Huddersfield NHS Foundation Trust,00000000000,,https://www.locala.org.uk/,
64355,RWYC6,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Ilkley Coronation Hospital,Springs Lane,,,Ilkley,West Yorkshire,LS29 8TH,53.9235611,-1.816033244,RWY,Calderdale and Huddersfield NHS Foundation Trust,,,,
64419,RWX84,Hospital,Hospital,Independent Sector,Visible,TRUE,St Mark's Hospital,St Mark's Road,Maidenhead,,Berkshire,Berkshire,SL6 6DU,51.52478027,-0.744875669,RWX,Berkshire Healthcare NHS Foundation Trust,01628 632012,,https://www.berkshirehealthcare.nhs.uk/,
64420,RWX85,Hospital,Hospital,Independent Sector,Visible,TRUE,Upton Hospital,,Albert Street,,Slough,Berkshire,SL1 2BJ,51.50535965,-0.593743086,RWX,Berkshire Healthcare NHS Foundation Trust,01753 821441,,https://www.berkshirehealthcare.nhs.uk/our-sites/slough/upton-hospital/,
65308,RXM56,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Midway Day Hospital,Ilkeston Community Hospital,Heanor Road,,Ilkeston,Derbyshire,DE7 8LN,52.98809433,-1.320802927,RXM,Derbyshire Healthcare NHS Foundation Trust,0115 907 1440,,,
65344,RXN10,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Lytham Hospital,Warton Street,,,Lytham St. Annes,Lancashire,FY8 5EE,53.73848343,-2.947314501,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,01253 657053,,,
65351,RXP09,Hospital,Hospital,Independent Sector,Visible,TRUE,Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust,O'neill Drive,,,Peterlee,County Durham,SR8 5UQ,54.75407028,-1.333023429,RXP,County Durham and Darlington NHS Foundation Trust,,,,
65430,RXPCG,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Horn Hall Hospital,Stanhope,,,Bishop Auckland,County Durham,DL13 2JR,54.74801254,-2.018548489,RXP,County Durham and Darlington NHS Foundation Trust,,,,
65433,RXPCL,Hospital,Hospital,Independent Sector,Visible,FALSE,Sedgefield Community Hospital,Salters Lane,Sedgefield,,Stockton-On-Tees,Cleveland,TS21 3EE,54.66188812,-1.448476672,RXP,County Durham and Darlington NHS Foundation Trust,,,,
65677,RY328,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Little Plumstead Hospital,Hospital Road,Little Plumstead,,Norwich,Norfolk,NR13 5EW,52.646492,1.40959847,RY3,Norfolk Community Health and Care NHS Trust,,,,
65794,RY551,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Grantham & District Hospital,101 Manthorpe Road,,,Grantham,Lincolnshire,NG31 8DG,52.92108917,-0.640699148,RY5,Lincolnshire Community Health Services NHS Trust,01476 565232,,,
66507,TAF21,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Camden Mews Day Hospital,1-5 Camden Mews,,,London,Greater London,NW1 9DB,51.54411697,-0.134697571,TAF,Camden and Islington NHS Foundation Trust,,,,
66513,TAF36,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Fordwych Road Day Hospital,85-87 Fordwych Road,,,London,Greater London,NW2 3TL,51.55041504,-0.204597056,TAF,Camden and Islington NHS Foundation Trust,,,,
66564,RXV64,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Hulton Hospital,Hulton Lane,,,Bolton,Lancashire,BL3 4JD,53.56484985,-2.464836121,RXV,Greater Manchester Mental Health NHS Foundation Trust,,,,
66639,TAHXM,Hospital,Hospital,NHS Sector,Visible,TRUE,Forest Close,1-5 Forest Close,Oughtibridge,,Sheffield,South Yorkshire,S35 0JW,53.42111969,-1.520314932,TAH,Sheffield Health and Social Care NHS Foundation Trust,01142716098,,http://www.shsc.nhs.uk,
66640,TAHXN,Hospital,Hospital,NHS Sector,Visible,FALSE,Forest Lodge,1-5 Forest Close,Oughtibridge,,Sheffield,South Yorkshire,S35 0JW,53.42111969,-1.520314932,TAH,Sheffield Health and Social Care NHS Foundation Trust,0114 2716098,,http://www.shsc.nhs.uk,0114 2716996
66781,RXT99,Hospital,Hospital,Independent Sector,Visible,TRUE,Eden Unit,Fentham Road,"355 Slade Road, Erdington",,Birmingham,West Midlands,B23 6AL,52.51944351,-1.855177522,RXT,Birmingham and Solihull Mental Health NHS Foundation Trust,0121 301 7369,,http://www.bsmhft.nhs.uk,
67454,RW5AQ,Hospital,Hospital,Independent Sector,Visible,TRUE,Longridge Community Hospital,St. Wilfrids Terrace,Longridge,,Preston,Lancashire,PR3 3WQ,53.83215714,-2.607671499,RW5,Lancashire & South Cumbria NHS Foundation Trust,01772 777400,,https://www.lancashirecare.nhs.uk/Longridge,
67601,TAD23,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Stoney Ridge Hospital,Stoney Ridge Road,,,Bingley,West Yorkshire,BD16 1UL,53.82212448,-1.816872239,TAD,Bradford District NHS Foundation Trust,,,,
67766,RXH60,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Sussex Orthopaedic Treatment Centre,Brighton and Sussex University Hospitals NHS Trust,Princess Royal Hospital,Lewes Road,Haywards Heath,West Sussex,RH16 4EY,50.99139023,-0.093034506,RXH,Brighton and Sussex University Hospitals NHS Trust,01444 448 770,,https://www.bsuh.nhs.uk/hospitals/sussex-orthopaedic-treatment-centre/,
67843,RXC18,Hospital,Hospital,Independent Sector,Visible,TRUE,Uckfield Hospital,Framfield Road,,,Uckfield,East Sussex,TN22 5AW,50.96595383,0.105627023,RXC,East Sussex Healthcare NHS Trust,,,,
68511,RJ231,Hospital,Hospital,NHS Sector,Visible,TRUE,Queen Elizabeth Hospital,Stadium Road,,,London,,SE18 4QH,51.47819138,0.050057109,RJ2,Lewisham and Greenwich NHS Trust,020 8836 6000,,http://www.lewishamandgreenwich.nhs.uk/,020 8836 4590
